releasedate,aw_contractperiod_startdate,aw_contractperiod_enddate,buyer,buyer_matched_name,level1,ocid,aw_supplier_name,aw_value,aw_total_suppliers,aw_value_currency
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2017-02-01 10:04:55+00,2017-01-09 00:00:00+00,2017-09-22 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-3ee8e930-c9ca-4a72-8fc0-beb69482e5ec,Deloitte LLP,1600000,1,GBP
2019-06-21 12:05:18+00,2018-09-03 00:00:00+00,2019-09-03 00:00:00+00,Department for Transport : Department for Transport,,,ocds-0c46vo-0001-038868ef-ce80-42d8-b3a9-1c913985d3cf,Deloitte LLP,3000000,1,GBP
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2018-06-28 00:00:00+00,,,Network Rail Infrastructure Ltd,NETWORK RAIL INFRASTRUCTURE LIMITED,,ocds-0c46vo-0133-277982-2018,Deloitte LLP,,1,
2017-04-18 14:28:58+00,2016-02-12 00:00:00+00,2017-02-12 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-661e9dad-369c-45ed-abee-3884c26f5046,DELOITTE,0,1,GBP
2017-01-18 11:16:01+00,2017-01-22 00:00:00+00,2017-04-30 00:00:00+00,WEST YORKSHIRE COMBINED AUTHORITY,,,ocds-0c46vo-0001-8c3855f8-dfea-4bc8-9729-97a9110f18e6,Deloitte LLP,113750,1,GBP
2017-05-19 00:00:00+00,,,ESPO,,,ocds-0c46vo-0133-189668-2017,Deloitte LLP,7000000.0,28,GBP
2017-05-19 00:00:00+00,,,ESPO,,,ocds-0c46vo-0133-189668-2017,Deloitte LLP,7000000.0,22,GBP
2017-05-19 00:00:00+00,,,ESPO,,,ocds-0c46vo-0133-189668-2017,Deloitte LLP,7000000.0,13,GBP
2017-05-19 00:00:00+00,,,ESPO,,,ocds-0c46vo-0133-189668-2017,Deloitte LLP,7000000.0,23,GBP
2017-05-19 00:00:00+00,,,ESPO,,,ocds-0c46vo-0133-189668-2017,Deloitte LLP,7000000.0,20,GBP
2018-09-05 08:54:56+00,2018-07-16 00:00:00+00,2018-08-17 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-20f89360-6b86-4346-86bf-ad940a135b4c,Deloitte LLP,98770,1,GBP
2018-09-05 08:54:56+00,2018-07-16 00:00:00+00,2018-08-17 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-20f89360-6b86-4346-86bf-ad940a135b4c,Deloitte LLP,98770,1,GBP
2018-09-05 08:54:56+00,2018-07-16 00:00:00+00,2018-08-17 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-20f89360-6b86-4346-86bf-ad940a135b4c,Deloitte LLP,98770,1,GBP
2018-09-05 08:54:56+00,2018-07-16 00:00:00+00,2018-08-17 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-20f89360-6b86-4346-86bf-ad940a135b4c,Deloitte LLP,98770,1,GBP
2018-09-05 08:54:56+00,2018-07-16 00:00:00+00,2018-08-17 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-20f89360-6b86-4346-86bf-ad940a135b4c,Deloitte LLP,98770,1,GBP
2018-09-05 08:54:56+00,2018-07-16 00:00:00+00,2018-08-17 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-20f89360-6b86-4346-86bf-ad940a135b4c,Deloitte LLP,98770,1,GBP
2018-09-05 09:02:07+00,2018-06-25 00:00:00+00,2018-11-23 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-1c6b7f3e-1f56-4991-8007-fe98bd844ceb,Deloitte LLP,294800,1,GBP
2018-09-05 09:02:07+00,2018-06-25 00:00:00+00,2018-11-23 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-1c6b7f3e-1f56-4991-8007-fe98bd844ceb,Deloitte LLP,294800,1,GBP
2018-09-05 09:02:07+00,2018-06-25 00:00:00+00,2018-11-23 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-1c6b7f3e-1f56-4991-8007-fe98bd844ceb,Deloitte LLP,294800,1,GBP
2018-09-05 09:02:07+00,2018-06-25 00:00:00+00,2018-11-23 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-1c6b7f3e-1f56-4991-8007-fe98bd844ceb,Deloitte LLP,294800,1,GBP
2018-09-05 09:02:07+00,2018-06-25 00:00:00+00,2018-11-23 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-1c6b7f3e-1f56-4991-8007-fe98bd844ceb,Deloitte LLP,294800,1,GBP
2018-09-05 09:02:07+00,2018-06-25 00:00:00+00,2018-11-23 00:00:00+00,"MINISTRY OF HOUSING, COMMUNITIES &amp; LOCAL GOVERNMENT",MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,,ocds-0c46vo-0001-1c6b7f3e-1f56-4991-8007-fe98bd844ceb,Deloitte LLP,294800,1,GBP
2019-01-02 09:40:04+00,2018-11-01 00:00:00+00,2019-03-31 00:00:00+00,Department for Work and Pensions,DEPARTMENT FOR WORK AND PENSIONS,Central Government,ocds-0c46vo-0001-2e4a628f-5b17-4073-9803-68f953d77a94,Deloitte LLP,320000,1,GBP
2019-01-02 09:40:04+00,2018-11-01 00:00:00+00,2019-03-31 00:00:00+00,Department for Work and Pensions,DEPARTMENT FOR WORK AND PENSIONS,Central Government,ocds-0c46vo-0001-2e4a628f-5b17-4073-9803-68f953d77a94,Deloitte LLP,320000,1,GBP
2019-01-02 09:40:04+00,2018-11-01 00:00:00+00,2019-03-31 00:00:00+00,Department for Work and Pensions,DEPARTMENT FOR WORK AND PENSIONS,Central Government,ocds-0c46vo-0001-2e4a628f-5b17-4073-9803-68f953d77a94,Deloitte LLP,320000,1,GBP
2019-01-02 09:40:04+00,2018-11-01 00:00:00+00,2019-03-31 00:00:00+00,Department for Work and Pensions,DEPARTMENT FOR WORK AND PENSIONS,Central Government,ocds-0c46vo-0001-2e4a628f-5b17-4073-9803-68f953d77a94,Deloitte LLP,320000,1,GBP
2019-02-25 16:08:38+00,2019-02-25 00:00:00+00,2019-05-25 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-3c1e3e13-b1cf-4bf7-affc-a9fc13783db7,Deloitte,36000,1,GBP
2019-02-19 12:20:43+00,2018-09-01 00:00:00+00,2019-09-01 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-99b298b2-393e-454b-a825-b59c08039b89,Deloitte,41940,1,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-01 15:30:26+00,2019-03-01 00:00:00+00,2022-02-28 00:00:00+00,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0001-eba3ad21-d6be-4306-8628-bec7318e9c89,Deloitte LLP,840000,2,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-03-12 13:08:43+00,2019-01-07 00:00:00+00,2020-03-15 00:00:00+00,Intellectual Property Office,INTELLECTUAL PROPERTY OFFICE,PUBLIC CORPORATIONS,ocds-0c46vo-0001-562be223-f366-42ce-8acf-e40ad82848d9,Deloitte MCS Limited,284413,1,GBP
2019-06-17 11:39:47+00,2018-01-01 00:00:00+00,2019-12-31 00:00:00+00,NORTH EAST ACCESS TO FINANCE LIMITED,,,ocds-0c46vo-0001-ada8388b-3709-4127-8151-5ee1d53631ec,Deloitte,64000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-03-21 11:40:40+00,2018-08-28 00:00:00+00,2020-04-13 00:00:00+00,HIGHWAYS ENGLAND COMPANY LIMITED,HIGHWAYS ENGLAND COMPANY LIMITED,,ocds-0c46vo-0001-222c19d8-2d9b-4dc4-aa87-a4042ff167cf,Deloitte,20000,1,GBP
2019-06-26 09:05:54+00,2019-04-01 00:00:00+00,2019-09-27 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-af9c79b7-d587-48e0-a66c-5c6c2995cc37,Deloitte LLP,950000,1,GBP
2018-03-12 16:25:50+00,2018-03-07 00:00:00+00,2018-04-02 00:00:00+00,National Museums On Merseyside,,,ocds-0c46vo-0001-75291342-9e87-4807-a8a8-c88a84b89985,Deloitte,12500,1,GBP
2018-05-22 09:11:56+00,2018-05-14 00:00:00+00,2020-11-13 00:00:00+00,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,ocds-0c46vo-0001-312bfb57-123a-47e0-b8de-fbf01610f28a,Deloitte Touche Tohmatsu India LLP,2243338,1,GBP
2018-05-22 09:11:56+00,2018-05-14 00:00:00+00,2020-11-13 00:00:00+00,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,ocds-0c46vo-0001-312bfb57-123a-47e0-b8de-fbf01610f28a,Deloitte Touche Tohmatsu India LLP,2243338,1,GBP
2018-05-22 09:11:56+00,2018-05-14 00:00:00+00,2020-11-13 00:00:00+00,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,ocds-0c46vo-0001-312bfb57-123a-47e0-b8de-fbf01610f28a,Deloitte Touche Tohmatsu India LLP,2243338,1,GBP
2018-05-22 09:11:56+00,2018-05-14 00:00:00+00,2020-11-13 00:00:00+00,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,ocds-0c46vo-0001-312bfb57-123a-47e0-b8de-fbf01610f28a,Deloitte Touche Tohmatsu India LLP,2243338,1,GBP
2017-01-06 17:24:13+00,2016-11-21 00:00:00+00,2018-04-01 00:00:00+00,Valuation Office Agency,VALUATION OFFICE AGENCY,Central Government,ocds-0c46vo-0001-0044f0b3-f393-498a-a6a8-f338c505e461,Deloitte LLP,0,1,GBP
2017-01-06 17:24:13+00,2016-11-21 00:00:00+00,2018-04-01 00:00:00+00,Valuation Office Agency,VALUATION OFFICE AGENCY,Central Government,ocds-0c46vo-0001-0044f0b3-f393-498a-a6a8-f338c505e461,Deloitte LLP,0,1,GBP
2017-01-06 17:24:13+00,2016-11-21 00:00:00+00,2018-04-01 00:00:00+00,Valuation Office Agency,VALUATION OFFICE AGENCY,Central Government,ocds-0c46vo-0001-0044f0b3-f393-498a-a6a8-f338c505e461,Deloitte LLP,0,1,GBP
2017-01-06 17:24:13+00,2016-11-21 00:00:00+00,2018-04-01 00:00:00+00,Valuation Office Agency,VALUATION OFFICE AGENCY,Central Government,ocds-0c46vo-0001-0044f0b3-f393-498a-a6a8-f338c505e461,Deloitte LLP,0,1,GBP
2019-05-01 08:08:00.518549+00,2016-07-18 00:00:00+00,2021-07-17 00:00:00+00,Bournemouth Christchurch and Poole Council,"BOURNEMOUTH, CHRISTCHURCH AND POOLE COUNCIL",,ocds-0c46vo-0136-3fdcd4ac-6d6b-e911-80f7-005056b64545,Deloitte & Touche LLP,,1,
2019-05-01 08:08:00.518549+00,2016-07-18 00:00:00+00,2021-07-17 00:00:00+00,Bournemouth Christchurch and Poole Council,"BOURNEMOUTH, CHRISTCHURCH AND POOLE COUNCIL",,ocds-0c46vo-0136-3fdcd4ac-6d6b-e911-80f7-005056b64545,Deloitte & Touche LLP,,1,
2019-05-01 08:08:00.518549+00,2016-07-18 00:00:00+00,2021-07-17 00:00:00+00,Bournemouth Christchurch and Poole Council,"BOURNEMOUTH, CHRISTCHURCH AND POOLE COUNCIL",,ocds-0c46vo-0136-3fdcd4ac-6d6b-e911-80f7-005056b64545,Deloitte & Touche LLP,,1,
2019-05-01 08:08:00.518549+00,2016-07-18 00:00:00+00,2021-07-17 00:00:00+00,Bournemouth Christchurch and Poole Council,"BOURNEMOUTH, CHRISTCHURCH AND POOLE COUNCIL",,ocds-0c46vo-0136-3fdcd4ac-6d6b-e911-80f7-005056b64545,Deloitte & Touche LLP,,1,
2019-05-01 08:08:00.518549+00,2016-07-18 00:00:00+00,2021-07-17 00:00:00+00,Bournemouth Christchurch and Poole Council,"BOURNEMOUTH, CHRISTCHURCH AND POOLE COUNCIL",,ocds-0c46vo-0136-3fdcd4ac-6d6b-e911-80f7-005056b64545,Deloitte & Touche LLP,,1,
2019-05-01 08:08:00.518549+00,2016-07-18 00:00:00+00,2021-07-17 00:00:00+00,Bournemouth Christchurch and Poole Council,"BOURNEMOUTH, CHRISTCHURCH AND POOLE COUNCIL",,ocds-0c46vo-0136-3fdcd4ac-6d6b-e911-80f7-005056b64545,Deloitte & Touche LLP,,1,
